reviewerID,recommendation_product
A16VM71BLBCMMK,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000URXP6E,B000X2FPXC,B001OHV1H4,B002RZZXYE,B004A7NXG2,B006IB5T4W,B007HERMKI,B000FOI48G,B00BMVV3MK,B00W259T7G,B0134QYVOW,B01B5GTUM6,B01GYFO0DM,B000PHANNM,B003MWEIA6,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B015POLLZI,B018S4OWXU,B01EL9BQ1M,B0053WVNPG,B00F2OZ5JK,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B0007M11XQ,B000GDJDPE,B000GI3TZ4,B000HP5G6G,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B0016191HU,B00176GSEI,B0018APVTG,B002D48R06,B002D48QUC,B003S5HTHG,B004LCZEJK,B004N2SQUC,B004XHOBAG,B00512SFZO,B0052H2JXW,B007PCB5OQ,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6ZCD2C,B00WNC5L3E,B00X7NEOVS,B00XU7VW2A,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B016IXPWO6,B01714LPZG,B019OS5DRS,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B00B9NUTXK"
A1FY4RR0LGCJ0Q,"B00005JS5C,B0009RF9DW,B001JKRNX2,B001OHV1H4,B004A7NXG2,B005K0T4OI,B00BMVV3MK,B00JY8FFDQ,B013G464EM,B00FKXV8ZI,B017MNBBFU,B000PHANNM,B003MWEIA6,B007HXMQXM,B00CZ509YU,B00D83TNRM,B005AGO4LU,B00FXW81RY,B00GOQ3YWA,B00KA3VEG6,B00KW4LIJQ,B00S7J0X12,B00SPPZPQG,B00VTDWVSQ,B00ZZ17P84,B015CO7F74,B0170ZHCB2,B01EZU4V9Q,B006ZZTB9A,B00COW4G9S,B00F2OZ5JK,B00KMFPX28,B00Y4MXBME,B017D6UG1Q,B017LH7XI6,B01AAFC0SY,B01ELGT77K,B00021CDQ6,B0002ZOF22,B000BYVBIU,B000HX4JWK,B000IOAA3K,B000JYNDXS,B000MNJMDG,B000N2KWOY,B000NG90NE,B000PHTC20,B000PHZ7HO,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B0015VIKZ0,B0016191HU,B00176GSEI,B0019IVEEI,B001T0HHDS,B002D48QUC,B003B6S36S,B003CHCYVG,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004QA77JW,B0052H2JXW,B005CBWYME,B005EZSUS0,B006OLGV2A,B008H6MXBI,B008MAPGEK,B0090QKZ9G,B00BNUF34E,B00CBMDZ4S,B00D6V6TTG,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00PKA9NWQ,B00QA29O2C,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00X8T2L5W,B00XLYPGF6,B00YFVC15W,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01C8278QQ,B01DQG37VS,B003RZYC6S,B004UKDSVE,B005C673JI,B0060AXNUI,B009EDJLW2,B00CBEFDFA,B00ET11X4I"
A1JXY9I578VQ3O,"B00005JS5C,B00006L9LC,B0001TMDF0,B000GLRREU,B000URXP6E,B000X2FPXC,B001F51QIO,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00CZH3K1C,B00G5L867C,B00W259T7G,B00XDB3QTA,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00F16IVYA,B00RKTQOE0,B00RYG3O9W,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B00172JYM0,B001GAOUZY,B001T0HHDS,B00205CJWK,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B004LCZEJK,B004MZMEGC,B004Q1OCQ2,B004SUY40A,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00C9O4EHA,B00CUF29WU,B00EEW7NPA,B00EL11LW0,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00MXHM02E,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WFH3EM2,B00WNC5L3E,B00X7NEOVS,B00XLYPGF6,B011J6HJKM,B0129W97S2,B0136SHERY,B013QWS5A0,B013QWT4F0,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO,B00LAN3LJI,B011MD169C"
A37IRE9GZ0CZ7I,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000URXP6E,B000W9IWMM,B000X2FPXC,B001JKRNX2,B002RZZXYE,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B015POLLZI,B019OLD7GE,B01FWBN620,B00UVXNLI4,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000CRQHNU,B000GDJDPE,B000GI3TZ4,B000JL8QO2,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001LYAQB2,B001T0HHDS,B002B4540O,B002D48QUC,B003CR4KRM,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B005EZSUS0,B006NZ3PYY,B00837YY18,B008H6MXBI,B009C5NAJC,B00B1IFMH6,B00B4F0LZ4,B00BNUF34E,B00BPJ18DS,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00UVRZLLA,B00WFH2BX0,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B0129W97S2,B013QWS5A0,B015OVPE3C,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B00B9NUTXK"
A1LG1DKUZXGJ6J,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00GW58YC8,B00W259T7G,B00XDB3QTA,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B01EGWTUY4,B01FWBN620,B00F16IVYA,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001GPUHZQ,B00205CJWK,B002D48QUC,B002P3L99G,B002RS6JSA,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00B4F0LZ4,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00JBUJ6QO,B00JR66VBU,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00UKNJLRU,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B0129W97S2,B013QWS5A0,B013QWT4F0,B0166EMYQG,B019N8UNK6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A1EXGL6L0QQ0M5,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000W9IWMM,B000X2FPXC,B004A7NXG2,B00567UTKI,B005K0T4OI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00M2Q3DBI,B00PIFQTWK,B00PJIPZGW,B015POLLZI,B01EGWTUY4,B01EL9BQ1M,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000IOAA3K,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001ASY0IO,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B003S5HTHG,B003V1I44E,B004Q1OCQ2,B004XHOBAG,B007PCB5OQ,B00837YY18,B008H6MXBI,B00BH3INN0,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00OOF48HS,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B010NL93PI,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B019OS5DRS,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B00KWHFKHE"
ADYZOSTF9LZLD,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B01EGWTUY4,B00F16IVYA,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001T0HHDS,B002D48QUC,B002P3L99G,B002RS6JSA,B003B6S36S,B003CR4KRM,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B006Z773PM,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B015OVPE3C,B0166EMYQG,B016IXPWO6,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
A2JMJVNTBL7K7E,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000W9IWMM,B000X2FPXC,B004A7NXG2,B00567UTKI,B005K0T4OI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00IE3Y5GK,B00W259T7G,B00ZPVJ8MK,B013QT8C56,B000PHANNM,B001MZ60V0,B008VEPDMC,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00M2Q3DBI,B00X2RPAVM,B015POLLZI,B019OLD7GE,B01EGWTUY4,B01FWBN620,B0053WVNPG,B00PJIWE2U,B016HUZBFU,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B0007M11XQ,B000A5CPJ4,B000GDJDPE,B000GI3TZ4,B000HP5G6G,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013J8ARW,B0013U0EYI,B0015Z532O,B0018APVTG,B001T0HHDS,B002D48QUC,B003B6S36S,B003S5HTHG,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B007PCB5OQ,B00837YY18,B008H6MXBI,B00B1IFMH6,B00BDJ0LX8,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B00ZPQ129C,B00ZVFKY14,B011J6HJKM,B016IXPWO6,B01714LPZG,B017MUI34U,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B00KWHFKHE"
A1B6O7SAIYG2N0,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00XDB3QTA,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B01EGWTUY4,B00F16IVYA,B00RKTQOE0,B01C3DVZQE,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B003V1I44E,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00ABMIOSM,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JBUJ6QO,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B010NL93PI,B011J6HJKM,B013QWS5A0,B0166EMYQG,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO"
A3HRDRQ5VAFPQS,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B00BMVV3MK,B00CZH3K1C,B00G5L867C,B00W259T7G,B01B5GTUM6,B01GCL654K,B0009FVF7I,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00F16IVYA,B00RKTQOE0,B00RYG3O9W,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000MIH34Q,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001GAOUZY,B001GPUHZQ,B001T0HHDS,B00205CJWK,B002D48QUC,B003B6S36S,B003CR4KRM,B004JKNYL4,B004LCZEJK,B004Q1OCQ2,B004SUY46E,B004XHOBAG,B0079K5ZPY,B00837YY18,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00BEZBQMQ,B00BNUF34E,B00CMIMDHQ,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00I8NUF2O,B00II17BAA,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B0129W97S2,B0136SHERY,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01ALDX6FQ,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FEDQ1V4,B01FTDAHVO"
A16WPA6JV83YXT,"B000050FDY,B00005JS5C,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B001F51T6S,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00IE3Y5GK,B00W259T7G,B013QT8C56,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00PIFQTWK,B00PJIPZGW,B015POLLZI,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B0007M11XQ,B000CRQHNU,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001LYAQB2,B001T0HHDS,B002B4540O,B002D48QUC,B003B6S36S,B003CR4KRM,B003VFE8RC,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B006Z773PM,B007PCB5OQ,B007Y550PO,B00837YY18,B008H6MXBI,B00B1IFMH6,B00B1UE0Z4,B00BNUF34E,B00CLIC7E6,B00COV2LUA,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00J9POUBC,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00SXM70UA,B00TLUNPUW,B00U1E54CE,B00U6ZCD2C,B00UKLH4SU,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01GOZ61O8"
A2EXGRAA6QW96Z,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00CZH3K1C,B00G5L867C,B00W259T7G,B00X8LM98Y,B01B5GTUM6,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00F16IVYA,B014QV11I8,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q388UK,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0015Z532O,B0018APVTG,B001G60E3K,B001GAOUZY,B001GPUHZQ,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004SUY46E,B004XHOBAG,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00A8JWJRA,B00B4F0LZ4,B00BNUF34E,B00C9O4EHA,B00CUF29WU,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00O0GBRL6,B00Q7BBDXY,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B013QWT4F0,B0166EMYQG,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO,B011MD169C"
A1P2XYD265YE21,"B00005JS5C,B000FED5DU,B000IQSU0I,B000URXP6E,B001JKRNX2,B001OHV1H4,B005K0T4OI,B00HAZ7W7M,B00JIN3QEM,B00JY8FFDQ,B015J6DM7M,B01BZV6VVY,B009P9TBV6,B00FKXV8ZI,B00SGHZDBU,B017MNBBFU,B01GYFO0DM,B000PHANNM,B001MZ60V0,B003MWEIA6,B00ACIFQGS,B00D83TNRM,B00EIQPRR8,B00FXW81RY,B00J8AH3FS,B00KA3VEG6,B00KW4LIJQ,B00LIGBCTS,B00SPPZPQG,B00YFS31LS,B004NOO37A,B00AJYY7HY,B00COW4G9S,B00ENNV74I,B00F2OZ5JK,B00KMFPX28,B00NHM0F0I,B014MAZELI,B014TWTQ7W,B01530SKDA,B01C8CL5LU,B01ELGT77K,B00004U9V2,B0001EL4M8,B0002ZOF22,B000GAO1PE,B000GI3TZ4,B000HX4JWK,B000JYNDXS,B000O7PH34,B000PI38QA,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B00132H3UE,B0013B53DY,B0013U0EYI,B0016191HU,B002BU1TZ2,B002D48QUC,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B008H6MXBI,B0090QKZ9G,B00BH3INN0,B00BSEWFBE,B00CUF29WU,B00CYHM3Y8,B00DTW3454,B00EEW7NPA,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00QREE3FG,B00QTTJWMS,B00R5DSC2I,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B015OVPE3C,B016IXPWO6,B01ALDX700,B01BI6SQ96,B01C8278QQ,B01CKH82Y6,B01EBTAU5K,B0060AXNUI,B00CBEFDFA,B00JTP5COQ,B00N2JO05C"
A5P60H1YBPXBE,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B001F51T6S,B002RZZXYE,B004A7NXG2,B00567UTKI,B005K0T4OI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B000PHANNM,B007HXMQXM,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00PJIPZGW,B015POLLZI,B01EL9BQ1M,B00TWZPD6A,B016HUZBFU,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B0007M11XQ,B000GI3TZ4,B000HP5G6G,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B0018APVTG,B0019IVEEI,B001LYAQB2,B001T0HHDS,B002B4540O,B002D48QUC,B003CR4KRM,B003V1I44E,B004JKNYL4,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B007PCB5OQ,B007Y550PO,B00837YY18,B0089HGSMK,B008H6MXBI,B008MAPGEK,B009XUKONG,B00B1IFMH6,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UKLH4SU,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K"
